4.453676090e-05 -2.522132150e-03 -2.667413146e-14 4.451381898e-16 1.159480835e-05 -5.423435509e-05
8.905368809e-05 -5.043094607e-03 -5.330878767e-14 8.293288760e-16 2.318110411e-05 -1.083929138e-04
1.335309137e-04 -7.561715785e-03 -7.992360959e-14 1.214806415e-15 3.475036978e-05 -1.623999335e-04
1.779485580e-04 -1.007682351e-02 -1.064911012e-13 1.599550278e-15 4.629409263e-05 -2.161798473e-04
2.222867438e-04 -1.258724589e-02 -1.330387172e-13 1.901807051e-15 5.780377250e-05 -2.696573770e-04
2.665256092e-04 -1.509181204e-02 -1.595187255e-13 2.178016152e-15 6.927092900e-05 -3.227576428e-04
3.106453188e-04 -1.758935282e-02 -1.859055460e-13 2.458310321e-15 8.068710837e-05 -3.754062712e-04
3.546260747e-04 -2.007870145e-02 -2.121809310e-13 2.799441509e-15 9.204389034e-05 -4.275295021e-04
3.984481273e-04 -2.255869419e-02 -2.382969907e-13 3.092621793e-15 1.033328948e-04 -4.790542945e-04
4.420917855e-04 -2.502817094e-02 -2.642575642e-13 3.400693264e-15 1.145457881e-04 -5.299084299e-04
4.855374269e-04 -2.748597587e-02 -2.900469154e-13 3.674212161e-15 1.256742902e-04 -5.800206161e-04
5.287655075e-04 -2.993095804e-02 -3.156949072e-13 3.889398918e-15 1.367101803e-04 -6.293205884e-04
5.717565723e-04 -3.236197196e-02 -3.413076052e-13 4.140140122e-15 1.476453038e-04 -6.777392092e-04
6.144912642e-04 -3.477787824e-02 -3.665452438e-13 4.363275094e-15 1.584715782e-04 -7.252085666e-04
6.569503342e-04 -3.717754412e-02 -3.917882444e-13 4.660353003e-15 1.691809996e-04 -7.716620708e-04
6.991146506e-04 -3.955984409e-02 -4.167945635e-13 4.920245669e-15 1.797656486e-04 -8.170345486e-04
7.409652088e-04 -4.192366043e-02 -4.414617720e-13 5.085332064e-15 1.902176968e-04 -8.612623360e-04
7.824831403e-04 -4.426788383e-02 -4.659619980e-13 5.371973862e-15 2.005294121e-04 -9.042833682e-04
8.236497222e-04 -4.659141390e-02 -4.902909716e-13 5.815869368e-15 2.106931654e-04 -9.460372680e-04
8.644463862e-04 -4.889315975e-02 -5.142296849e-13 5.992113935e-15 2.207014358e-04 -9.864654315e-04
9.048547276e-04 -5.117204055e-02 -5.378444177e-13 6.212823675e-15 2.305468167e-04 -1.025511111e-03
9.448565145e-04 -5.342698604e-02 -5.613123643e-13 6.516156093e-15 2.402220213e-04 -1.063119494e-03
9.844336965e-04 -5.565693711e-02 -5.843834892e-13 6.742374129e-15 2.497198882e-04 -1.099237786e-03
1.023568413e-03 -5.786084632e-02 -6.072317293e-13 7.023344790e-15 2.590333869e-04 -1.133815277e-03
1.062243003e-03 -6.003767838e-02 -6.296165370e-13 7.106780647e-15 2.681556231e-04 -1.166803421e-03
1.100440013e-03 -6.218641073e-02 -6.517956347e-13 7.391681632e-15 2.770798438e-04 -1.198155901e-03
1.138142204e-03 -6.430603402e-02 -6.736817258e-13 7.649445811e-15 2.857994428e-04 -1.227828695e-03
1.175332561e-03 -6.639555260e-02 -6.950164641e-13 7.765749675e-15 2.943079653e-04 -1.255780139e-03
1.211994304e-03 -6.845398505e-02 -7.161389298e-13 7.815253441e-15 3.025991130e-04 -1.281970986e-03
1.248110890e-03 -7.048036463e-02 -7.369332906e-13 8.043610212e-15 3.106667489e-04 -1.306364461e-03
1.283666025e-03 -7.247373977e-02 -7.571632847e-13 8.287704023e-15 3.185049019e-04 -1.328926311e-03
1.318643672e-03 -7.443317455e-02 -7.768970899e-13 8.366695566e-15 3.261077713e-04 -1.349624859e-03
1.353028056e-03 -7.635774917e-02 -7.963975120e-13 8.740465911e-15 3.334697312e-04 -1.368431043e-03
1.386803674e-03 -7.824656037e-02 -8.155704007e-13 8.923380442e-15 3.405853347e-04 -1.385318460e-03
1.419955302e-03 -8.009872188e-02 -8.340825663e-13 9.173170967e-15 3.474493181e-04 -1.400263403e-03
1.452468000e-03 -8.191336491e-02 -8.522052972e-13 9.355957900e-15 3.540566047e-04 -1.413244893e-03
1.484327120e-03 -8.368963848e-02 -8.698654754e-13 9.578852636e-15 3.604023090e-04 -1.424244713e-03
1.515518317e-03 -8.542670994e-02 -8.871924502e-13 9.817117352e-15 3.664817398e-04 -1.433247425e-03
1.546027548e-03 -8.712376528e-02 -9.038291143e-13 9.900561743e-15 3.722904041e-04 -1.440240403e-03
1.575841086e-03 -8.878000960e-02 -9.200844797e-13 1.043242222e-14 3.778240107e-04 -1.445213839e-03
1.604945522e-03 -9.039466746e-02 -9.359845792e-13 1.063580756e-14 3.830784727e-04 -1.448160768e-03
