3.197195993647263336e-07 3.021687868276092132e-07 2.671276285646184599e-07 2.572583908706706177e-07 1.543704456519802894e-07 1.508274714176080937e-07
1.278756676510697879e-06 1.208562612706410300e-06 1.068395079208223199e-06 1.028924223523554344e-06 6.174497525008176140e-07 6.032788770943221369e-07
2.876746293447208436e-06 2.718844089101484151e-06 2.403456320207546678e-06 2.314669746250088799e-06 1.389141914318491130e-06 1.357261273869472045e-06
5.113080736724829611e-06 4.832451393073982473e-06 4.271735250634503780e-06 4.113949309491381333e-06 2.469287098338273419e-06 2.412619931229083847e-06
7.986910060169131510e-06 7.548598777290193634e-06 6.672426335121752707e-06 6.425999979663005721e-06 3.857661809480740523e-06 3.769138492304324032e-06
1.149714272451049233e-05 1.086627717017682366e-05 9.604495345172894312e-06 9.249842252882144473e-06 5.553979069040813314e-06 5.426539148561691024e-06
1.564244634129681200e-05 1.478425486718997416e-05 1.306668020765438257e-05 1.258428086626559204e-05 7.557888607517410875e-06 7.384482828749743750e-06
2.042124850985880917e-05 1.930107830830705732e-05 1.705749195675671022e-05 1.642790570984178488e-05 9.868977071462763979e-06 9.642569400058902433e-06
2.583173775541335059e-05 2.441507294922477486e-05 2.157521579194511673e-05 2.077909283161539629e-05 1.248676824559644369e-05 1.220033788563688915e-05
3.187186456775809750e-05 3.012434421370476181e-05 2.661791224077435082e-05 2.563600554846871761e-05 1.541072328740387037e-05 1.505726669245080249e-05
3.853934252860678110e-05 3.642677854599928917e-05 3.218341842319169760e-05 3.099659563791767717e-05 1.864024097530934569e-05 1.821277385356215062e-05
4.583164954552094192e-05 4.332004452768871118e-05 3.826934941955119091e-05 3.685860464385915631e-05 2.217465797524393551e-05 2.166621728680529751e-05
5.374602916974004538e-05 5.080159411864198235e-05 4.487309973840213014e-05 4.321956526163982373e-05 2.601324911373370670e-05 2.541689505757239255e-05
6.227949202476804676e-05 5.886866393325522256e-05 5.199184489000811203e-05 5.007680282362668271e-05 3.015522766959939527e-05 2.946404566942082529e-05
7.142881731044094576e-05 6.751827665078081542e-05 5.962254304454315005e-05 5.742743687590785682e-05 3.459974567555848258e-05 3.380684835143209373e-05
8.119055441008175421e-05 7.674724247980815308e-05 6.776193681060954557e-05 6.526838284748137751e-05 3.934589424536879800e-05 3.844442337012244769e-05
9.156102459815245343e-05 8.655216071512474192e-05 7.640655510031582446e-05 7.359635380745546533e-05 4.439270388890010624e-05 4.337583234739520138e-05
1.025363228214068223e-04 9.692942137585570993e-05 8.555271507654117617e-05 8.240786231942320926e-05 4.973914486606041067e-05 4.860007859883713749e-05
