3.193999052975165262e-04 3.018666408503942623e-04 2.668605187606289120e-04 2.570011490110449596e-04 1.542160811585199158e-04 1.506766496283343129e-04
1.277478021953086561e-03 1.207354141323659698e-03 1.067326755419612666e-03 1.027895365417984741e-03 6.168323265558482184e-04 6.026756209446349020e-04
2.873869776884850971e-03 2.716125450247944186e-03 2.401053024262317197e-03 2.312355225242904502e-03 1.387752825966490208e-03 1.355904063727891027e-03
5.107968064308300929e-03 4.827619306464927228e-03 4.267463800423144417e-03 4.109835624541407356e-03 2.466817906450322409e-03 2.410207402188813217e-03
7.978923787927305611e-03 7.541050748328919327e-03 6.665754354016369468e-03 6.419574392613625578e-03 3.853804296414383226e-03 3.765369495807286467e-03
1.148564649992434364e-02 1.085541171326202814e-02 9.594891490705076756e-03 9.240593005017682521e-03 5.548425304121232596e-03 5.421112813847875876e-03
1.562680514412936525e-02 1.476947172833192184e-02 1.305361439934464227e-02 1.257169739405645040e-02 7.550331010325785769e-03 7.377098624117619033e-03
2.040082889214819145e-02 1.928177868696630964e-02 1.704043560299201357e-02 1.641147885977772142e-02 9.859108474917782292e-03 9.632927193924670922e-03
2.580590808052781251e-02 2.439065971927979748e-02 2.155364201579854089e-02 2.075831507403381321e-02 1.247428195881371271e-02 1.218813800737623965e-02
3.183999524841241852e-02 3.009422214346723495e-02 2.659129610466200513e-02 2.561037119027211040e-02 1.539531315832073574e-02 1.504220999301280649e-02
3.850080626375144283e-02 3.639035451717710645e-02 3.215123715226542167e-02 3.096560103409940617e-02 1.862160145306154466e-02 1.819456176584089216e-02
4.578582155599744685e-02 4.327672775323218590e-02 3.823108262372332949e-02 3.682174840772355767e-02 2.215248417227570071e-02 2.164455188575284059e-02
5.369228743261854342e-02 5.075079635934922478e-02 4.482822963290262336e-02 4.317634847363734790e-02 2.598723686763478036e-02 2.539147912004896188e-02
6.221721750625645170e-02 5.880979971310134474e-02 5.193985651436816564e-02 5.002672923870352811e-02 3.012507360465037018e-02 2.943458273375440179e-02
7.135739419729013322e-02 6.745076347083692192e-02 5.956292447992082850e-02 5.737001312927904328e-02 3.456514726397452719e-02 3.377304277669065241e-02
8.110937033938370178e-02 7.667050103069598943e-02 6.769417939533696471e-02 6.520311865873472390e-02 3.930654986821629365e-02 3.840598039507431283e-02
9.146947088543092019e-02 8.646561508791456019e-02 7.633015364358135268e-02 7.352276218289843790e-02 4.434831289669816795e-02 4.333245814915143157e-02
1.024337946869269683e-01 9.683249927132611679e-02 8.546716807012456896e-02 8.232545975257561655e-02 4.968940763902855023e-02 4.855148035115566807e-02
1.139982163702060874e-01 1.077673398634422658e-01 9.510133405615926738e-02 9.160752903721162965e-02 5.532874555023951230e-02 5.406199340265571696e-02
1.261583883149193230e-01 1.192661176062778383e-01 1.052285556478505107e-01 1.013650913614712462e-01 6.126517861802150550e-02 5.986288615644420191e-02
1.389097427010340391e-01 1.313246095656411261e-01 1.158445318045243783e-01 1.115940738008265182e-01 6.749749974416320575e-02 6.595299028954881848e-02
1.522474936553639691e-01 1.439383911110989067e-01 1.269447587380070630e-01 1.222902113878478886e-01 7.402444314443459850e-02 7.233108067598247037e-02
1.661666394824350690e-01 1.571028379330534908e-01 1.385245323161356790e-01 1.334490493679933443e-01 8.084468474351061418e-02 7.899587579114496216e-02
1.806619649724648946e-01 1.708131281673758439e-01 1.505789505816439444e-01 1.450659455846159407e-01 8.795684261110869873e-02 8.594603811051877706e-02
1.957280438099926190e-01 1.850642445856126306e-01 1.631029163585051012e-01 1.571360729046600291e-01 9.535947737522486312e-02 9.318017452421978319e-02
2.113592410457311721e-01 1.998509768444132750e-01 1.760911399105883346e-01 1.696544217322737969e-01 1.030510926820174533e-01 1.006968367738312470e-01
2.275497156576662960e-01 2.151679238470077249e-01 1.895381417265249446e-01 1.826158026206447238e-01 1.110301356420974328e-01 1.084945218903266145e-01
2.442934232088795066e-01 2.310094961281898562e-01 2.034382553596458254e-01 1.960148489335058752e-01 1.192949972972501133e-01 1.165716726393650898e-01
2.615841185446179940e-01 2.473699183559288639e-01 2.177856303610626876e-01 2.098460196035303871e-01 1.278440131019862591e-01 1.249266779896973517e-01
2.794153586088582997e-01 2.642432318694313276e-01 2.325742352813127689e-01 2.241036019539002500e-01 1.366754634133296176e-01 1.335578735849348997e-01
2.977805053050456285e-01 2.816232973075549206e-01 2.477978607689013679e-01 2.387817145832684673e-01 1.457875739929283820e-01 1.424635422287528763e-01
3.166727284617384952e-01 2.995037972899953771e-01 2.634501227156503256e-01 2.538743103520361144e-01 1.551785165128792832e-01 1.516419143722498586e-01
3.360850088410508585e-01 3.178782391734623625e-01 2.795244655069094031e-01 2.693751793996689847e-01 1.648464090917858560e-01 1.610911686353010686e-01
3.560101412365646034e-01 3.367399578834328611e-01 2.960141653210416890e-01 2.852779522547543301e-01 1.747893168249587403e-01 1.708094323042942397e-01
3.764407376337208788e-01 3.560821187666236010e-01 3.129123335090397418e-01 3.015761030049635139e-01 1.850052523091580692e-01 1.807947818725791356e-01
